State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
BIHAR,5,BEGUSARAI,7272.20,4860.75,1707.05,704.40,3870.43,1317.13,137.41,5324.97,3478.30,1115.04,139.63,4732.98,192877,192877,385754,333,2156,724,10,0,168667,30853,199520,306,2115,430,80,4,4642.71,3354.95,72.26,509.66,485.50,95.26,55.22,29.39,53.22,106.60,67.22,63.06,48680,1,119918,0,28.86,5,0,106,5,0,14,488062,87731
BIHAR,6,BHAGALPUR,7537.71,5096.06,1834.34,607.31,2721.47,1263.77,246.34,4231.58,2714.04,890.28,247.18,3851.49,154950,187409,342359,50,2602,1331,10,0,91432,28781,120213,66,2602,104,2,2,4646.50,2653.51,57.11,731.90,711.04,97.15,106.24,5.97,5.62,50.00,58.11,100.00,14108,476,65375,0,15.95,1,0,114,10,0,7,458960,62725
BIHAR,7,BHOJPUR,8121.90,5485.61,1977.85,658.44,2841.12,1109.40,119.44,4069.96,2667.90,981.16,120.17,3769.23,164410,131472,295882,50,3350,319,10,0,85044,58192,143236,0,3350,319,7,7,5052.98,2860.65,56.61,875.80,657.87,75.12,25.04,10.79,43.09,50.00,0.00,0.00,12151,293,65571,0,14.63,0,0,32,0,0,4,357782,39691
BIHAR,8,BUXAR,4307.11,2913.81,1046.50,346.80,1477.14,748.72,9.48,2235.34,1601.65,598.97,4.42,2205.03,85268,78398,163666,50,1654,96,10,0,39687,41839,81526,20,1654,96,12,3,2588.95,1500.86,57.97,485.00,475.13,97.96,7.68,7.61,99.09,50.00,16.39,32.78,11430,61,28098,0,28.95,0,0,0,0,0,0,236453,23179
BIHAR,9,DARBHANGA,16395.84,11001.64,4048.56,1345.64,5487.27,1381.70,203.94,7072.91,3852.31,1291.02,204.94,5348.27,360250,282960,643210,50,3492,488,10,0,143637,47465,191102,5,2725,435,23,11,11853.58,4643.95,39.18,1128.60,435.78,38.61,37.15,6.94,18.68,75.00,0.90,1.20,31273,0,112210,0,21.77,1,20318,4132,0,0,0,732270,108176
BIHAR,10,GAYA,14167.89,9534.99,3480.68,1152.22,4776.54,1787.57,316.48,6880.59,2312.65,1079.10,306.66,3698.41,295670,109655,405325,50,4742,1310,10,0,111446,38592,150038,0,4692,322,10,22,9392.00,2785.22,29.66,1326.56,771.43,58.15,103.60,5.30,5.12,50.00,0.00,0.00,25,0,5,0,0.02,0,0,0,0,0,0,603194,69424
BIHAR,11,GOPALGANJ,7334.04,4959.89,1786.32,587.83,2569.84,913.96,8.72,3492.52,2087.63,724.84,8.72,2821.20,145610,56156,201766,50,2334,848,10,0,65099,30578,95677,12,2334,360,10,2,4618.65,2215.54,47.97,646.36,282.81,43.75,65.54,27.40,41.81,50.00,3.80,7.60,2347,0,62752,0,3.61,1,0,39,2,0,0,396391,29332
BIHAR,12,JAMUI,5779.45,3907.68,1409.88,461.89,1951.33,609.00,14.89,2575.22,1789.06,553.23,14.89,2357.19,109377,118537,227914,50,2042,323,10,0,49776,15922,65698,2,2042,269,10,10,3528.70,1453.23,41.18,606.09,540.01,89.10,25.66,17.63,68.71,50.00,3.12,6.24,17843,1032,18255,0,37.92,6,1,5,0,0,0,283684,22633
BIHAR,13,JEHANABAD,2847.71,1938.98,694.35,214.38,1012.79,575.50,0.00,1588.29,858.23,426.71,0.50,1285.45,52100,40435,92535,50,1372,405,7,0,26417,11505,37922,15,1339,372,0,7,1604.73,683.40,42.59,375.80,351.17,93.45,32.41,22.46,69.30,20.00,13.44,67.20,3565,0,11383,0,13.50,1,0,130,9,0,3,159632,51693
BIHAR,14,KAIMUR(BHABUA),4138.38,2800.15,998.16,340.07,1467.95,750.49,66.83,2285.27,1301.39,504.05,66.86,1872.30,82439,82641,165080,50,1810,355,10,0,51110,19287,70397,21,1810,287,0,10,2406.25,1146.91,47.66,468.20,479.95,100.00,28.10,16.17,57.54,75.00,10.70,14.27,8063,12,43035,52,15.80,1,0,17,0,0,0,235155,19717
BIHAR,15,KATIHAR,9951.14,6644.42,2357.01,949.71,5224.26,2080.01,629.13,7933.40,3805.05,1362.75,623.18,5790.98,252534,150055,402589,52,2684,182,10,0,173762,40835,214597,41,2574,152,0,0,6685.97,4609.89,68.95,741.10,614.25,82.88,14.56,7.07,48.56,77.80,62.57,80.42,22386,7087,144289,0,16.96,12,95,2023,477,32,121,563679,44047
BIHAR,16,KHAGARIA,6200.88,4186.01,1489.27,525.60,2210.38,807.93,135.12,3153.43,1603.53,561.09,135.12,2299.74,133528,69746,203274,50,1358,169,10,0,63965,16778,80743,49,1355,141,2,10,4070.01,1571.49,38.61,335.80,331.50,98.72,13.10,8.09,61.76,75.00,48.40,64.53,20307,0,12429,0,31.75,0,0,682,0,0,0,312199,33671
BIHAR,17,KISHANGANJ,4773.98,3210.56,1140.12,423.30,1630.70,803.36,255.35,2689.41,1627.60,592.56,255.35,2475.51,108000,116799,224799,50,1429,88,10,0,71418,13645,85063,10,1429,88,0,26,3076.42,1902.60,61.84,344.76,356.93,100.00,6.90,6.50,94.20,50.00,10.63,21.26,6114,2024,63280,0,11.39,0,0,0,0,0,0,304695,11358
BIHAR,18,LAKHISARAI,3873.52,2606.26,951.13,316.13,1390.93,752.06,0.00,2142.98,1370.57,466.97,0.00,1837.54,84742,74314,159056,50,988,252,7,0,37818,22962,60780,2,752,58,10,0,2671.82,1470.95,55.05,295.42,202.16,68.43,20.17,6.11,30.29,50.00,0.00,0.00,5001,0,10816,0,13.22,0,0,0,0,0,0,140728,19384
BIHAR,19,MADHEPURA,6079.80,4102.27,1464.85,512.68,3181.47,1179.21,5.18,4365.86,1918.05,791.85,5.18,2715.07,129796,119115,248911,50,1850,207,13,0,88621,24250,112871,2,1770,137,0,40,3935.56,2123.26,53.95,468.70,402.59,85.90,15.30,3.92,25.62,16.90,0.00,0.00,22071,460,65932,0,25.42,31,0,1318,43,3,32,383792,22332
BIHAR,20,MADHUBANI,4307.83,2924.08,1048.58,335.17,1684.73,1087.14,135.40,2907.26,1692.28,989.03,136.26,2817.57,67482,69746,137228,63,4572,1127,10,0,67936,34002,101938,18,3430,454,5,5,1389.60,1571.34,100.00,1497.16,758.30,50.65,90.16,29.12,32.30,52.60,13.10,24.90,18293,0,49640,0,26.93,7011,2,0,0,0,0,871575,84580
BIHAR,21,MUNGER,4328.34,2930.99,1056.69,340.66,1438.29,599.62,37.80,2075.70,745.27,345.47,37.80,1128.54,86197,45296,131493,50,1334,310,10,0,27477,5060,32537,4,1328,78,0,14,2736.60,649.74,23.74,394.16,355.75,90.26,24.36,2.20,9.03,50.00,8.39,16.78,4840,862,21775,0,20.75,0,0,0,0,0,0,193801,28885
BIHAR,22,MUZAFFARPUR,12397.69,8249.19,2894.55,1253.95,6703.90,1942.10,112.36,8758.36,5672.85,1774.47,105.77,7553.08,333183,278964,612147,101,5302,740,10,0,322655,59848,382503,53,5065,148,0,22,7553.34,6078.26,80.47,1437.66,1182.10,82.22,58.66,5.95,10.14,85.21,11.74,13.78,0,0,0,0,0.00,0,0,0,0,0,0,859579,98634
BIHAR,23,NALANDA,8291.48,5641.43,2039.39,610.66,2824.11,1178.49,330.21,4332.81,1817.00,836.22,167.72,2820.94,152866,157933,310799,94,3608,891,10,0,66878,21261,88139,1,2865,252,0,20,4741.19,1600.10,33.75,1168.16,851.00,72.85,70.60,9.08,12.86,83.80,1.25,1.49,9754,0,52913,0,14.58,3016,0,20,0,0,0,411602,72141
BIHAR,24,NAWADA,8281.04,5596.70,2015.59,668.75,2855.15,1054.76,8.21,3918.12,1522.93,656.66,8.21,2187.80,165884,69176,235060,50,2348,436,10,0,66427,15139,81566,9,2344,208,14,8,5347.70,1363.86,25.50,657.10,602.39,91.67,32.94,30.52,92.65,50.00,0.00,0.00,46296,0,20131,0,69.69,0,0,0,0,0,0,313669,38385
BIHAR,25,PASHCHIM CHAMPARAN,10631.22,7171.33,2583.53,876.36,3757.00,1440.97,0.00,5197.97,2861.79,1251.56,1.64,4114.98,219434,10832,230266,50,3578,318,10,0,137644,36758,174402,0,3408,318,0,40,6695.91,2820.35,42.12,1069.90,927.22,86.66,25.41,25.44,100.00,75.00,0.00,0.00,9,0,173,0,0.01,1,0,59,10,0,6,635151,35333
BIHAR,26,PATNA,11231.64,7578.82,2742.57,910.25,5880.32,2067.93,66.62,8014.87,4369.76,1514.89,65.21,5949.86,220881,212726,433607,50,6670,553,10,0,163980,65576,229556,15,5936,346,32,67,6345.42,3798.27,59.86,1857.96,1490.94,80.25,42.02,28.38,67.54,50.00,25.98,51.96,51360,0,12017,0,31.32,0,0,13,0,0,0,544392,112470
BIHAR,27,PURBA CHAMPARAN,14276.55,9661.14,3481.16,1134.25,4837.09,1632.66,25.88,6495.63,3540.12,1296.88,26.94,4863.94,286090,246155,532245,94,4368,282,10,0,149854,26815,176669,45,3815,247,97,128,8964.07,3482.63,38.85,1478.56,1054.91,71.35,22.39,11.36,50.74,83.80,7.97,9.51,34449,2,101015,0,22.99,137,0,1170,573,0,190,913167,61652
BIHAR,28,PURNIA,7906.83,5346.65,1886.44,673.74,4165.92,1607.49,324.49,6097.89,3686.35,1195.49,324.94,5206.77,171263,282408,453671,50,2484,175,10,0,133646,33377,167023,9,2484,139,0,66,4784.73,4021.84,84.06,751.80,621.00,82.60,14.01,7.32,52.25,75.00,2.00,2.67,37942,4895,81615,0,32.05,4202,138,75,0,0,6,576602,38177
BIHAR,29,SAHARSA,4626.70,3124.67,1100.71,401.32,2433.79,905.29,25.67,3364.75,1914.73,671.14,25.67,2611.55,101440,139000,240440,50,1554,256,10,0,84020,16646,100666,9,1552,115,10,14,2761.93,1916.38,69.39,446.10,392.10,87.90,20.42,3.52,17.24,50.00,9.95,19.90,31353,395,52272,0,37.79,134,0,0,0,0,0,339776,25644
BIHAR,30,SAMASTIPUR,16274.76,10977.32,4018.62,1278.82,5459.92,2068.44,385.76,7914.12,5182.14,1446.67,385.76,7014.56,335606,257444,593050,50,4936,559,10,0,156951,36365,193316,2,4086,559,25,25,11024.91,5268.07,47.78,1573.70,1141.78,72.55,41.09,40.20,97.83,50.00,0.00,0.00,58938,0,72092,0,37.55,0,0,0,0,0,0,822111,79618
BIHAR,31,SARAN,9567.69,6509.42,2277.42,780.85,5048.68,1645.46,0.36,6694.50,3630.65,1228.04,0.00,4858.69,189465,283058,472523,50,3798,344,10,0,119301,62893,182194,5,3798,117,0,27,5548.62,3252.19,58.61,1007.70,873.94,86.73,27.52,9.36,34.01,75.00,6.11,8.15,14773,0,104528,0,12.38,0,0,0,0,0,0,585844,60825
BIHAR,32,SASARAM(ROHTAS),8409.60,5626.82,2029.15,753.63,2950.00,1169.62,0.00,4119.62,2325.15,883.23,0.03,3208.40,180000,233378,413378,50,3208,476,10,0,101674,75840,177514,3,3208,476,0,0,5258.24,2368.62,45.05,810.80,700.62,86.41,37.36,12.87,34.45,75.00,1.26,1.68,16306,1,24074,0,16.04,21,0,1400,0,0,0,387316,48903
BIHAR,33,SHEIKHPURA,2431.40,1655.25,591.63,184.52,1295.09,622.90,0.40,1918.39,1130.94,394.85,0.40,1526.19,44073,20595,64668,50,896,220,6,0,21884,14662,36546,4,805,127,12,0,1391.06,970.46,69.76,258.86,245.81,94.96,17.58,9.85,56.03,50.00,3.60,7.20,6082,0,15802,0,27.79,0,0,0,0,0,0,86465,14269
BIHAR,34,SHEOHAR,2628.12,1769.25,636.45,222.42,928.03,515.80,38.90,1482.73,943.45,522.23,35.94,1501.61,58032,43996,102028,50,581,66,5,0,38002,14047,52049,5,581,66,6,0,1730.48,1237.81,71.53,192.95,115.50,59.86,5.28,1.00,18.94,50.00,2.80,5.60,3115,2102,1383,6,13.73,0,0,3,0,0,0,143121,12670
BIHAR,35,SITAMARHI,14638.66,9882.78,3591.57,1164.31,2359.00,900.48,0.00,3259.48,2378.20,898.73,0.00,3276.92,294276,136865,431141,50,2750,173,10,0,54066,24757,78823,180,2746,123,15,15,10019.23,2093.57,20.90,952.30,645.14,67.75,13.66,9.20,67.35,75.00,193.79,100.00,4326,2102,1007,6,11.89,172,0,3472,183,98,168,696184,79230
BIHAR,36,SIWAN,10940.13,7369.19,2685.53,885.41,3818.76,1053.92,24.57,4897.25,3481.43,899.46,24.70,4405.59,234450,136765,371215,50,3124,702,10,0,110361,52499,162860,4,3124,405,6,0,7544.98,3640.27,48.25,876.20,588.37,67.15,54.61,10.99,20.12,50.00,2.40,4.80,9188,0,5,0,8.33,0,0,9,0,0,1,516701,49238
BIHAR,37,SUPAUL,7611.10,5138.02,1848.82,624.26,2618.37,942.16,41.08,3601.61,1690.56,577.82,41.09,2309.47,156954,136428,293382,50,1804,257,11,0,64015,12288,76303,13,1804,257,0,0,5097.60,1590.59,31.20,452.16,440.94,97.52,20.57,12.42,60.38,50.00,11.59,23.18,19500,351,42770,0,31.01,3,0,16,0,0,0,420420,20775
BIHAR,38,VAISHALI,7275.82,4841.58,1705.68,728.56,3926.00,1498.12,138.00,5562.12,3678.89,1484.52,138.01,5301.42,190598,195325,385923,50,3224,518,10,0,203059,94929,297988,12,3224,515,1,95,4367.33,4168.32,95.44,885.26,846.72,95.65,37.66,30.26,80.35,50.00,4.28,8.56,26568,0,165891,0,13.08,638,0,4629,550,0,1,595165,66869
CHHATTISGARH,1,BASTAR(JAGDALPUR),6309.53,4270.31,1557.10,482.12,2926.06,1557.10,1.60,4484.76,2530.48,1333.77,0.00,3864.25,127241,103140,230381,50,6078,1338,14,0,69325,49229,118554,45,6573,1338,1,0,3482.03,889.68,25.55,1215.60,1570.76,100.00,66.90,134.14,100.00,100.00,93.36,93.36,3958,61907,3310,0,95.01,0,0,0,0,0,0,265210,10756
CHHATTISGARH,2,BILASPUR,8120.38,5432.45,1961.93,726.00,4319.00,1559.90,334.29,6213.19,3318.81,1494.50,334.29,5147.59,205812,171198,377010,50,4263,1471,7,3,126595,102852,229447,23,4263,1471,10,0,5375.94,3471.80,64.58,852.60,829.48,97.29,73.56,80.93,100.00,100.00,59.10,59.10,9907,13495,13592,2,18.49,0,0,0,0,0,0,475742,18941
CHHATTISGARH,3,DANTEWADA,3863.51,2607.83,958.90,296.78,1720.32,861.12,172.63,2754.07,1801.42,734.37,172.63,2708.42,84452,30459,114911,20,2435,1020,5,0,40650,13225,53875,12,2435,1020,2,2,2485.70,1569.62,63.15,539.50,691.26,100.00,61.26,42.23,68.94,40.00,54.45,100.00,2812,37838,0,0,100.00,0,0,0,0,0,0,92379,5606
CHHATTISGARH,4,DHAMTARI,1790.90,1209.77,423.23,157.90,997.70,423.23,96.16,1517.09,776.66,265.37,96.16,1138.18,38501,73490,111991,50,1810,321,10,0,32295,45559,77854,1,1810,321,3,3,748.86,492.31,65.74,364.26,362.00,99.38,16.78,16.05,95.65,100.00,0.00,0.00,6449,9722,16124,0,50.07,102,324,580,524,0,0,136570,5956
CHHATTISGARH,5,DURG,4109.09,2731.95,1007.01,370.13,1798.18,1247.11,279.00,3324.29,1496.22,763.61,279.39,2539.22,101957,307630,409587,47,2436,300,10,0,72627,117300,189927,18,2735,306,12,0,2779.25,1444.55,51.98,487.20,747.16,100.00,15.00,15.65,100.00,70.50,25.52,36.20,8927,9390,54174,719,25.22,1210,747,2763,362,208,63,422563,19360
CHHATTISGARH,6,JANJGIR - CHAMPA,4875.91,3278.78,1174.32,422.81,2247.23,1174.32,701.56,4123.11,1931.03,808.08,258.97,2998.08,111603,83716,195319,50,2908,52,10,0,77298,71447,148745,84,2908,54,0,0,3081.21,1823.87,59.19,581.60,581.60,100,2.60,2.70,100.00,100.00,200.80,100.00,0,0,0,0,0.00,0,0,0,0,0,0,330103,12583
CHHATTISGARH,7,JASHPUR,2793.34,1891.60,684.27,217.47,1589.05,683.99,78.59,2351.63,1517.66,632.36,78.59,2228.61,56623,76903,133526,24,3226,339,0,0,56614,46492,103106,7,3226,339,0,0,1407.18,1308.60,92.99,645.20,645.20,100,16.96,19.15,100.00,36.00,14.00,38.89,3261,44587,8766,0,84.52,145,940,349,0,0,10,175008,4588
CHHATTISGARH,8,KANKER,2331.57,1572.42,560.64,198.51,1286.76,562.27,135.76,1984.79,1397.58,516.64,123.89,2038.11,50835,60565,111400,50,1737,344,10,0,41300,33624,74924,26,1737,453,0,0,1231.40,975.46,79.22,356.70,725.96,100.00,17.62,21.65,100.00,100.00,54.78,54.78,1482,16984,12429,0,44.71,0,0,0,0,0,0,141247,9670
CHHATTISGARH,9,KAWARDHA(KABIRDHAM),2123.92,1426.80,504.44,192.68,991.20,504.44,0.00,1495.64,750.58,508.15,2.32,1261.06,53025,46800,99825,12,1348,141,4,0,42548,30575,73123,12,1348,141,0,0,1291.26,760.87,58.92,269.60,269.60,100,7.06,7.55,100.00,24.00,17.60,73.33,75,19,52,0,0.22,136,483,1300,162,8,12,158483,4717
CHHATTISGARH,10,KORBA,2581.53,1754.04,616.22,211.27,1478.97,658.45,224.27,2361.69,1379.39,563.50,224.26,2167.15,50691,74471,125162,50,3618,1223,0,0,63983,53685,117668,17,3618,1223,5,5,886.77,940.09,100.00,723.60,585.73,80.95,61.16,44.00,71.94,100.00,50.40,50.40,0,0,0,0,0.00,819,782,1216,650,35,125,180798,6292
CHHATTISGARH,11,KORIYA,1988.20,1356.82,479.41,151.97,1118.12,479.41,95.83,1693.36,857.99,433.18,95.41,1386.59,38296,39493,77789,15,2282,952,5,0,32028,19593,51621,5,2282,778,0,0,848.26,653.58,77.05,456.40,456.40,100,57.44,33.95,59.11,30.00,10.00,33.33,4322,15406,12300,0,61.60,0,0,0,0,0,0,107424,4450
CHHATTISGARH,12,MAHASAMUND,4580.44,3084.40,1117.73,378.31,2134.21,962.23,328.19,3424.63,1617.77,616.05,328.19,2562.01,98828,81327,180155,50,4083,140,3,0,74265,26433,100698,3,3189,311,2,1,2423.85,1818.85,75.04,951.76,487.93,51.27,7.00,1.40,20.0,100.00,12.11,12.11,13099,16107,45059,0,39.33,0,0,0,0,0,0,230027,5158
CHHATTISGARH,13,RAIGARH,5229.56,3503.55,1256.76,469.25,2368.80,873.74,255.54,3498.08,2202.16,792.22,220.04,3214.42,128423,77298,205721,50,2007,942,0,0,79982,28504,108486,46,2007,942,0,0,3524.36,2301.29,65.30,401.40,401.80,100.00,47.10,47.10,100,100.00,71.60,71.60,0,0,0,0,0.00,0,0,0,0,0,0,561916,16480
CHHATTISGARH,14,RAIPUR,6394.94,4274.37,1529.40,591.17,3418.80,1366.08,0.00,4784.88,2530.77,1333.83,0.13,3864.72,163722,277297,441019,50,4257,511,12,3,114156,92214,206370,1,4265,610,23,0,3982.98,2235.94,56.14,851.40,853.40,100.00,25.56,25.54,99.92,100.00,1.25,1.25,16749,12619,24840,0,25.73,0,0,0,0,0,1,309691,25979
CHHATTISGARH,15,RAJNANDGAON,4789.13,3248.56,1202.72,337.85,2414.56,1869.45,145.24,4429.25,2476.00,1074.07,107.45,3657.52,89706,117846,207552,0,5285,619,10,0,71733,86116,157849,0,5008,790,8,0,1948.56,1273.71,65.37,1501.30,1530.24,100.00,32.28,45.63,100.00,0.00,0.00,0.00,9726,19406,42601,0,40.61,607,2409,1061,55,2,97,256900,8246
CHHATTISGARH,16,SURGUJA,5995.86,3952.99,1441.53,601.34,3271.21,1441.53,441.42,5154.16,3238.21,1221.41,441.41,4901.03,168885,202220,371105,50,4565,498,0,0,141510,75502,217012,5,4565,498,0,0,3918.96,3373.82,86.09,913.00,822.89,90.13,24.90,24.23,97.31,100.00,52.76,52.76,14935,83268,42988,7,69.40,32,185,294,0,0,0,472991,15212
D & N HAVELI,1,DADRA AND NAGAR HAVELI,91.00,80.69,0.00,10.31,3.15,0.00,0.00,3.15,1.67,0.00,0.00,1.67,2480,0,2480,12,0,0,1,0,37,0,37,1,0,0,0,0,73.66,0.22,0.30,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.24,6.67,0,37,0,0,100.00,0,0,0,0,0,0,35408,5679
GOA,1,NORTH GOA,732.07,425.73,202.60,103.74,124.67,112.86,0.00,237.53,149.93,97.97,0.00,247.90,15000,0,15000,150,283,116,0,0,15000,0,15000,0,208,8,0,0,150.00,212.20,100.00,67.86,26.85,39.57,9.04,2.49,27.54,375.00,0.00,0.00,0,0,15000,0,0.00,0,0,0,0,0,0,71412,38147
GOA,2,SOUTH GOA,327.36,209.23,89.65,28.48,47.65,0.00,0.00,47.65,0.00,0.00,0.00,0.00,2935,27388,30323,0,448,431,3,0,2031,17522,19553,0,238,50,0,0,87.78,0.00,0.00,121.10,0.00,0.00,32.98,0.00,0.00,0.00,0.00,0.00,92,562,577,0,32.20,0,0,0,0,0,0,53262,29716
GUJARAT,1,AHMEDABAD,2767.54,1325.24,764.05,678.25,1201.28,871.58,627.57,2700.43,1440.38,676.92,551.80,2669.09,80192,169360,249552,35,920,678,31,0,80917,128144,209061,26,920,473,31,0,1963.20,1837.38,93.59,213.71,215.00,100.00,42.85,59.36,100.00,70.00,32.02,45.74,21562,1129,58226,0,28.04,1565,163,6017,2355,92,719,228886,50330
GUJARAT,2,AMRELI,2491.08,1399.65,657.71,433.72,1411.63,578.75,40.00,2030.38,1356.78,517.18,38.76,1912.72,67802,85978,153780,52,1131,833,10,0,63282,79821,143103,49,939,763,28,0,1669.97,1131.35,67.75,271.36,198.44,73.13,46.84,39.29,83.88,52.00,46.84,90.08,11419,0,51863,0,18.04,1752,1,4794,5556,45,642,218891,60017
GUJARAT,3,ANAND,2680.53,1249.35,755.98,675.20,1173.82,783.60,31.75,1989.17,904.45,517.42,31.83,1453.70,72058,65359,137417,52,628,488,1,0,70444,75355,145799,69,628,180,2,0,1965.59,973.49,49.53,138.03,142.55,100.00,33.95,8.05,23.71,104.00,101.48,97.58,6371,426,63647,0,9.65,128,37,2876,1277,19,209,297069,81735
GUJARAT,4,BANAS KANTHA,4321.31,2796.79,1063.29,461.23,2529.52,1123.13,472.04,4124.69,2561.98,960.30,463.98,3986.26,126536,248418,374954,62,3588,1658,0,0,126863,199073,325936,70,3588,1299,12,0,2530.10,2056.94,81.30,838.62,941.58,100.00,93.68,63.41,67.69,45.00,51.99,100.00,41742,19176,65573,79,48.02,61475,26345,36,33,1,1,479308,46059
GUJARAT,5,BHARUCH,2688.39,1655.71,748.33,284.35,1386.37,806.87,355.11,2548.35,1313.30,700.07,334.66,2348.02,78463,66044,144507,72,2145,1154,10,0,77714,66603,144317,51,1811,883,9,0,1736.88,1551.73,89.34,339.70,531.49,100.00,66.95,48.81,72.91,72.00,61.01,84.74,9570,47686,13304,0,73.68,208,622,672,142,13,125,217028,77289
GUJARAT,6,BHAVNAGAR,1017.50,668.26,232.70,116.54,758.48,383.11,121.50,1263.09,787.63,273.66,97.36,1158.65,31305,87900,119205,54,600,1145,0,0,31674,78941,110615,100,628,839,42,0,530.11,589.55,100.00,137.26,146.00,100.00,67.70,51.49,76.06,32.40,74.99,100.00,5988,0,25686,0,18.91,5403,0,885,1165,20,144,303727,43330
GUJARAT,7,DAHOD,3755.19,2424.65,872.41,458.13,2188.10,778.18,292.90,3259.18,1810.18,620.96,285.32,2716.46,134798,63693,198491,87,1894,2297,0,0,133010,48977,181987,125,1894,1872,7,0,2400.26,1882.73,78.44,486.80,351.21,72.15,136.70,103.36,75.61,81.70,108.89,100.00,6640,103834,22536,0,83.06,369,801,412,23,0,4,294997,13652
GUJARAT,8,DANGS,807.73,528.90,181.13,97.70,579.51,222.55,72.24,874.30,406.31,201.75,72.24,680.30,27900,16143,44043,40,216,290,0,0,27900,14061,41961,40,216,290,4,1,530.42,469.67,88.55,67.96,68.65,100.00,14.90,14.80,99.33,30.56,25.95,84.91,0,27900,0,0,100.00,0,679,0,0,0,0,43842,4385
GUJARAT,9,GANDHINAGAR,696.41,485.75,148.61,62.05,524.42,140.12,24.54,689.08,391.57,141.87,24.64,558.08,13830,134168,147998,50,327,842,10,0,11878,59741,71619,49,598,757,4,0,336.90,267.23,79.32,65.40,55.89,85.46,53.06,22.94,43.23,100.00,73.23,73.23,1394,41,9718,0,12.08,486,0,2555,1037,6,89,160460,52714
GUJARAT,10,JAMNAGAR,2182.87,1459.78,519.77,203.32,1323.16,544.96,145.35,2013.47,1341.65,519.11,145.62,2006.38,45478,121757,167235,150,1877,1435,0,0,48388,130871,179259,75,1005,678,13,0,937.40,1218.11,100.00,522.70,341.35,65.31,96.84,41.75,43.11,203.86,64.65,31.71,13663,11,34714,0,28.26,1278,8,4330,2695,37,256,230295,36211
GUJARAT,11,JUNAGADH,2207.50,1511.29,479.58,216.63,1523.65,371.97,195.35,2090.97,1036.47,376.86,195.07,1608.39,56444,155606,212050,50,1424,515,10,0,56082,137395,193477,58,1424,518,14,0,1194.56,898.26,75.20,318.56,317.36,99.62,28.09,28.61,100.00,41.00,57.79,100.00,9216,758,46108,0,17.78,1320,172,2646,2243,39,266,346939,82934
GUJARAT,12,KACHCHH,1929.39,1254.55,487.86,186.98,1055.46,398.21,108.51,1562.18,739.64,274.60,95.88,1110.11,45596,172755,218351,84,1534,377,10,0,39286,93340,132626,100,1372,315,10,0,1076.31,434.49,40.37,441.52,361.87,81.96,21.41,15.79,73.75,127.20,83.20,65.41,2867,600,35819,0,8.83,3214,355,569,336,9,54,285991,56846
GUJARAT,13,KHEDA,4524.98,2938.23,1105.86,480.89,2305.43,1138.92,36.27,3480.62,2180.61,999.06,36.53,3216.20,140212,158858,299070,81,2699,2284,10,0,139877,176945,316822,90,2699,2284,22,1,2883.68,1773.12,61.49,733.32,644.22,87.85,124.27,76.65,61.68,48.60,49.47,100.00,23944,9307,106626,0,23.77,1739,1332,3709,3361,0,1,358132,4548
GUJARAT,14,MAHESANA,2434.98,1611.23,591.71,232.04,1308.35,422.65,127.37,1858.37,1302.26,358.90,132.69,1793.85,61499,175540,237039,53,1995,1128,10,0,63238,196091,259329,53,706,970,10,0,1230.50,928.87,75.49,592.36,473.74,79.98,61.16,36.34,59.42,100.01,74.24,74.23,5359,6,57873,0,8.48,858,0,4731,2295,53,349,318040,82181
GUJARAT,15,NARMADA,1990.23,1321.12,468.09,201.02,1250.79,517.19,245.50,2013.48,1039.82,450.50,246.13,1736.45,58730,17385,76115,100,659,757,0,0,58796,18274,77070,5,659,590,6,0,1193.76,1169.96,98.01,168.26,123.20,73.22,47.42,31.66,66.77,144.00,50.00,34.72,1821,40842,16133,0,72.56,563,17656,43,6,0,0,109005,10859
